País,Variable,Código CINE,Nivel CINE,Grado,Población,2018,2019,2020,2021,2022,2023
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,2963,3398,4190,4728,5951,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,1085,1045,1135,1331,1704,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,3442,3493,3974,4994,5876,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,1511,1549,1848,2299,2594,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,1931,1944,2126,2695,3282,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,2582,2711,3126,3979,4710,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,860,782,848,1015,1166,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,2809,3255,3611,3940,5237,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,1279,1385,1581,1755,2263,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,1530,1870,2030,2185,2974,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,2476,2857,3172,3386,4563,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,333,398,439,554,674,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Total,10299,11191,12910,14993,18768,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,4674,5028,5945,6799,8485,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,5625,6163,6965,8194,10283,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,8021,8966,10488,12093,15224,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,2278,2225,2422,2900,3544,
Rep.Dom,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Total,5480,6138,6736,7854,8532,
Rep.Dom,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,2334,2621,2850,3233,3467,
Rep.Dom,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,3146,3517,3886,4621,5065,
Rep.Dom,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,5020,5544,6046,7035,7677,
Rep.Dom,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,460,594,690,819,855,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Total,225,234,136,330,300,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Hombres,120,143,74,166,159,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,105,91,62,164,141,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Urbano,62,60,39,114,109,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Rural,163,174,97,216,191,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Total,332,304,189,511,418,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Hombres,200,195,123,301,245,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,132,109,66,210,173,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Urbano,138,128,63,207,164,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Rural,194,176,126,304,254,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Total,823,1063,817,1436,1941,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Hombres,508,654,501,883,1165,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,315,409,316,553,776,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Urbano,419,597,466,833,1197,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Rural,404,466,351,603,744,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Total,529,635,455,1222,1609,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Hombres,306,397,268,733,998,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,223,238,187,489,611,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Urbano,284,371,276,735,969,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Rural,245,264,179,487,640,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Total,365,336,257,777,1100,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Hombres,219,222,153,480,679,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,146,114,104,297,421,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Urbano,222,214,167,463,682,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Rural,143,122,90,314,418,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Total,234,231,197,608,650,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Hombres,144,139,136,364,398,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,90,92,61,244,252,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Urbano,145,143,122,397,417,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Rural,89,88,75,211,233,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Total,2508,2803,2051,4884,6018,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Hombres,1497,1750,1255,2927,3644,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Mujeres,1011,1053,796,1957,2374,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Urbano,1270,1513,1133,2749,3538,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Rural,1238,1290,918,2135,2480,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,165,218,151,746,551,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,109,152,106,456,382,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,56,66,45,290,169,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,106,155,125,573,400,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,59,63,26,173,151,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,83,109,99,559,255,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,53,73,66,332,160,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,30,36,33,227,95,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,61,82,72,461,200,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,22,27,27,98,55,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,90,169,102,531,267,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,50,99,57,293,166,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,40,70,45,238,101,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,78,153,94,455,234,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,12,16,8,76,33,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Total,338,496,352,1836,1073,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,212,324,229,1081,708,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,126,172,123,755,365,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,245,390,291,1489,834,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,93,106,61,347,239,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Total,178,369,203,875,465,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,88,165,118,428,229,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,90,204,85,447,236,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,166,346,192,812,421,
Rep.Dom,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,12,23,11,63,44,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Total,36,0,0,0,0,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Hombres,15,0,0,0,0,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Mujeres,21,0,0,0,0,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Urbano,21,0,0,0,0,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Rural,15,0,0,0,0,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Total,1360,2106,1465,1008,2646,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Hombres,735,1156,775,512,1395,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,625,950,690,496,1251,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Urbano,652,1119,738,380,1508,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Rural,708,987,727,628,1138,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Total,1902,2780,2341,1870,2941,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Hombres,987,1476,1321,1003,1550,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,915,1304,1020,867,1391,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Urbano,945,1566,1266,908,1681,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Rural,957,1214,1075,962,1260,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Total,2556,3297,3242,2916,4602,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Hombres,1424,1736,1769,1668,2524,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,1132,1561,1473,1248,2078,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Urbano,1348,1833,1845,1590,2825,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Rural,1208,1464,1397,1326,1777,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Total,2639,3176,3314,3246,4822,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Hombres,1412,1682,1772,1765,2599,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,1227,1494,1542,1481,2223,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Urbano,1425,1809,1946,1870,3053,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Rural,1214,1367,1368,1376,1769,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Total,2675,2891,2955,3019,4327,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Hombres,1421,1485,1560,1618,2250,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,1254,1406,1395,1401,2077,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Urbano,1647,1809,1868,1879,2876,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Rural,1028,1082,1087,1140,1451,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Total,2255,2326,2623,2671,3621,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Hombres,1199,1178,1312,1405,1845,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,1056,1148,1311,1266,1776,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Urbano,1395,1500,1714,1689,2415,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Rural,860,826,909,982,1206,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Total,13387,16576,15940,14730,22959,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Hombres,7178,8713,8509,7971,12163,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Mujeres,6209,7863,7431,6759,10796,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Urbano,7412,9636,9377,8316,14358,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Rural,5975,6940,6563,6414,8601,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,1806,1714,2043,2249,2916,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,933,883,1049,1101,1572,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,873,831,994,1148,1344,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,1209,1199,1498,1655,2145,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,597,515,545,594,771,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,1483,1370,1449,1799,2274,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,726,673,743,896,1087,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,757,697,706,903,1187,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,999,952,1041,1352,1761,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,484,418,408,447,513,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,1385,1449,1569,1511,2118,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,676,646,752,724,982,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,709,803,817,787,1136,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,1227,1250,1349,1262,1829,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,158,199,220,249,289,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Total,4674,4533,5061,5559,7308,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,2335,2202,2544,2721,3641,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,2339,2331,2517,2838,3667,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,3435,3401,3888,4269,5735,
Rep.Dom,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,1239,1132,1173,1290,1573,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Total,587,689,443,1013,1171,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Hombres,310,367,228,527,579,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,277,322,215,486,592,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Urbano,231,317,181,681,645,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Rural,356,372,262,332,526,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Total,564,560,348,1016,1074,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Hombres,313,315,185,528,554,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,251,245,163,488,520,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Urbano,221,260,134,660,601,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Rural,343,300,214,356,473,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Total,448,389,243,1055,1130,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Hombres,230,190,131,572,598,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,218,199,112,483,532,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Urbano,204,165,99,722,669,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Rural,244,224,144,333,461,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Total,281,334,214,879,889,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Hombres,142,175,109,454,434,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,139,159,105,425,455,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Urbano,123,173,100,634,514,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Rural,158,161,114,245,375,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Total,291,253,138,682,645,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Hombres,166,122,66,356,331,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,125,131,72,326,314,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Urbano,146,124,74,518,385,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Rural,145,129,64,164,260,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Total,199,178,110,452,651,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Hombres,104,81,58,231,300,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,95,97,52,221,351,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Urbano,102,88,50,299,437,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Rural,97,90,60,153,214,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Total,2370,2403,1496,5097,5560,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Hombres,1265,1250,777,2668,2796,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Mujeres,1105,1153,719,2429,2764,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Urbano,1027,1127,638,3514,3251,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Rural,1343,1276,858,1583,2309,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,153,152,109,481,545,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,70,65,53,271,269,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,83,87,56,210,276,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,98,91,66,392,380,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,55,61,43,89,165,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,154,102,80,368,460,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,75,47,31,226,219,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,79,55,49,142,241,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,94,76,48,292,341,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,60,26,32,76,119,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,171,150,142,420,437,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,96,71,73,235,213,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,75,79,69,185,224,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,152,140,119,372,366,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,19,10,23,48,71,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,,,,,,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Total,478,404,331,1269,1442,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,241,183,157,732,701,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,237,221,174,537,741,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,344,307,233,1056,1087,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,134,97,98,213,355,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Total,347,239,249,853,933,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,159,99,98,436,413,
